address,galxe-lido-point-holders,lido-dappnode-buyers,obol-techne-credentials-base,obol-techne-credentials-bronze,obol-techne-credentials-silver,rated-solo-staker,stake-cat-gnosischain-solo-stakers,stake-cat-rocketpool-solo-stakers,stake-cat-solo-stakers-B,csm-testnet-good-performers
0xd661e03ba34aaab0a38ac68d8f3604d95c8090e8,,,,,,,,X,,
0xed2a07b7e467121d54562708c11c8175e5cfd694,,,,,,,,X,,
0x78a97a06bf7f2fad6790312fc457e0f535b168c0,,,,,,,,X,,
0xa09bcc9b27916183a4bb8607a1309dd203f2bae6,,,,,,,,X,,
0x4126e59439524c6aa971347e5d6501d33b5ee22b,,,,,,,,X,,
0xea2ef716b057b8383f11b2f624e9254ca4d78fe9,,,,,,,,X,,
0x84e2b74bed3ae9d39158be822223ca34cf286137,,,,,,,,X,,
0x78b7d97a459a44b8b34ad0fccdd1b16c394c5f96,,,,,,,,X,,
0xfc9f6ebefbcb961545b2a94e782ad3537c8cf4bf,,,,,,,,X,,
0xf0b7cc8c5227eb90b49e627236eace7894d4d234,,,,,,,,X,,
0xc4ad95efa028e34f0d708288144ba082587957bd,,,,,,,,X,,
0xb01b899707207d983477c33d7b8320e5f0276648,,,,,,,,X,,
0xc26e655fe2d0d6afc216a24d760f650be4c993af,,,,,,,,X,,
0xb168f24de2debdd831853ad49d431ec05f62e4d8,,,,,,,,X,,
0x06b7e1b5e5e5bacaa65f8856ac4d11183c3678a2,,,,,,,,X,X,
0x623ac61d99aee307220dfc2d0f6b8278fedd9318,,,,,,,,X,,
0x38ed4462c9f4cd13b03e355a33ef8ae6b65e53d4,,,,,,,,X,,
0xf674cb6268b04e7b5b82722a2226df2373c6e0a4,,,,,,,,X,,
0x5a054ddad0776bc360386d09c8c571407c0c9cd0,,,,,,,,X,,
0x53879b83d863a03169ceb2c97af3b766f99b9ecb,,,,,,,,X,,
0x959895336c6e28ceecaeff707ca419fa3ded61fd,,,,,,,,X,,
0xfb52461378b796ed51168bdac208f202f849cbbe,,,,,,,,X,,
0x7176347f93ae7f40e8fe26e56f7c9355570e613c,,,,,,,,X,,
0xdb85a6d714184ae7776934298870a18869f379ea,,,,,,,,X,,
0x6fbf48c6c34e4f2d8f48a5b49c4bac7cefd2d61e,,,,,,,,X,,
0x54f790ee1acbe7320d165d9f130e214d639a3862,,,,,,,,X,,
0x07726d7e4ed80c8c64a8dd27e64f876bd4225744,,,,,,,,X,,
0xa48941ca25c4f46b1cf4d0902de058c6a1c641dc,,,,,,,,X,X,
0x5e17bbb5e8fedb5f848182684116a17f27d79e0e,,,,,,,,X,,
0x589912052b8c116e57df2e6ac0f1b466030a41e1,,,,,,,,X,,
0x9b01829cb43625014b3f597a9531595e6d709a77,,,,,,,,X,,
0x54789c6961317e9fe15c957adedec53069e9cc32,,,,,,,,X,,
0x2e2ec2d5cedfc6d659c07b5033caab178b1a847c,,,,,,,,X,,
0xba5a3b51dedc5b8893a6cb6b5e9a685fafc6df94,,,,,,,,X,,
0x8ec69c8c690a9081fe21d583d455d0e79e463b59,,,,,,,,X,,
0x5d5bf5d5a4a92806a9b09954b23459cb44157c89,,,,,,,,X,,
0xb8469c5c5d0f703ba549fa588ddaef0c1a89803d,,,,,,,,X,,
0x476e9d5b573b0292efd78dca2fec68e86bbfaafe,,,,,,,,X,,
0x8914c9a0defeaf467b4136d2e95b876ee098af59,,,,,,,,X,,
0x203ef75d653e35dcf8ba6767a4ad8afad3879f43,,,,,,,,X,,
0xdad511973a343c1c03898e93338a1c98a0a44114,,,,,,,,X,,
0x739294426ba290b1954a3aeb001bacfe8e32c65d,,,,,,,,X,,
0x0e9ec994a8ec9588a534aa83e9559fce3237f266,,,,,,,,X,,
0x64d9e6ecb5fd5f66e0bab5afa7544197fb4302ed,,,,,,,,X,,
0x52d62009b4923544f5a8a3d758747317e4897a79,,,,,,,,X,,
0xabf9d4d97c13ce8f6cde092b7891a18274784929,,,,,,,,X,,
0x9a7066a8447896339b68b1c5b2985346a9f38086,,,,,,,,X,,
0x8d435d7b2d9bfb30a9447bc8db21924d5a62cfe2,,,,,,,,X,,
0x6d89005841a30560648faff5484388cf0df1e7d2,,,,,,,,X,,
0x93a817c563f961890018fd939e5c30481304aa81,,,,,,,,X,,
0xea527ac0e25c0c03fff60a6fbfb89eab6809b930,,,,,,,,X,,
0x70185a398e78740aca3cab3dadd488b3b017fc53,,,,,,,,X,,
0xa094f2d676bb066e023c17a4f7b72f83749fb918,,,,,,,,X,,
0xd54fdf2c1a19bb5abe5bd4c32623f0ddd1752709,,,,,,,,X,,
0xb95ebbe3987fb28886a0b919bcd1a1a6adcce65f,,,,,,,,X,,
0xa560567b46ab04ceec3e8b2682f1f4e7cb95620e,,,,,,,,X,,
0xb4b1dbe34055d45d66dc9fe546cbb32ab8bd2c45,,,,,,,,X,,
0x5fb0b7ca61187cac82cb8a403b96d24933575599,,,,,,,,X,,
0x0c164260fb23642c78e3cd5309fc6a7034ca1ea3,,,,,,,,X,,
0x544da25c57bcc86ea19b908b4b80768096e4037f,,,,,,,,X,,
0x10458da0bb65cae18f0faa8b24d8018d742d3b89,,,,,,,,X,,
0xf506187dc3f5c4c9c91cff1d1ad7eaf9e305242f,,,,,,,,X,,
0xbaaeae82ad475a6ab13057e67fc0d828c5911953,,,,,,,,X,,
0xe7494c6520ca2baf64ac9b389f43dceedc7f148f,,,,,,,,X,,
0xf8c36fdc6667b6bb7308cb6ab593a4b5830d1f6b,,,,,,,,X,,
0xbd589d59c1275593997f54fbb3d1b76803d38e5a,,,,,,,,X,,
0xe1bac8093f77d371e5285b9ab89adc15050a7533,,,,,,,,X,,
0x1c9b543244c7d38776132481203f4eecfa6b3dc0,,,,,,,,X,,
0xacf4c2950107ef9b1c37faa1f9a866c8f0da88b9,,,,,,,,X,X,
0xa17d25c57a3361000e3a6cf12c680da71e0170b4,,,,,,,,X,,
0xfbcaf6057a923a08dd2284736f94b14344a09748,,,,,,,,X,,
0x758e00f12be992c346f157f217d57047efb34fce,,,,,,,,X,,
0xf3abdc098391ed66be20345b1726266103bba80b,,,,,,,,X,,
0xc5ef71fa9f9420bd9f0249ee10fba32303520d57,,,,,,,,X,,
0xac3e2b760232a413171d539c78008cdb7c18ab52,,,,,,,,X,,
0x8edc1673b1cbaf6114734f567ae82a5650d8e465,,,,,,,,X,,
0x7d9f5398bb4c8967f71ba2e8b09bf2aa4746b809,,,,,,,,X,,
0xf358514e69b36236e7681bb7e876cee6ceb92d1e,,,,,,,,X,,
0xc4fab8a76471f9eff479a28e28bcc7e3a777b043,,,,,,,,X,,
0x41e2cc0dc7df7a95b6cc87ec44b9f0b425a592ee,,,,,,,,X,,
0xacec8c1dc15bb2d8785d4521382374a53d5f62c5,,,,,,,,X,,
0xa21658e236ac33c0a23393bf889536f031f1e1ad,,,,,,,,X,,
0x68ab90ff397a607ca5cadc6040b0dbbe72f4c951,,,,,,,,X,,
0x6b22d4dcb3b17c7d12c20d5213819a17a4232aa9,,,,,,,,X,,
0x46d146fbd32f3ea4067730a77a07d7cf1d709f24,,,,,,,,X,,
0x8b80f6e2d4f8eefefb9d90b22ee55395254fdf34,,,,,,,,X,,
0x299fcb075ece5174cb9a95f7e2491f05f81fe79c,,,,,,,,X,,
0xda8a2868a11372048d638639ac93c3d793e06432,,,,,,,,X,,
0x6e088bda6993023fd0be74d3f817d1dbd987913c,,,,,,,,X,,
0x2b5cf4902eb93f14cf7e47990c20ebd3c86b7c34,,,,,,,,X,,
0xd32de076e3aaed26e8aeb64400c36f9ddf1cf473,,,,,,,,X,,
0xa92ea1272d3903d07d2779ebd8bd3b98237c0198,,,,,,,,X,,
0xf8bd6511f529da7d4dbb081a052d415a7f081788,,,,,,,,X,,
0xc0b32267a84bc649d81180ed0f6888ccdd10200b,,,,,,,,X,,
0x31ef343424bdfb17957d7dced5fd974533c223d2,,,,,,,,X,,
0x5127cd707255a1fc1f07d2ec92b26d30cf124008,,,,,,,,X,,
0x9ede904bc383cb4b834b6ef3307bd995e633c0c2,,,,,,,,X,,
0x1851b119710a357488e85f53d5b8060734065cb5,,,,,,,,X,,
0x67daaba4b48f23bfb2a2ecb8f1bfa677accef78e,,,,,,,,X,,
0x10e43fac069edf1ed86c94290f9f4c4c663050ef,,,,,,,,X,,
0x71b45cf7426458559b1e5cf41827a19d671b867d,,,,,,,,X,,
0xac0c8c73ddb9284779621a808d911129261547d1,,,,,,,,X,X,
0x8bd8be74e9514020af03870f90bfc8671dd6000a,,,,,,,,X,,
0x0f985cadc2855c11e1e1a2c5d989e3c654af6b44,,,,,,,,X,,
0xf3a88fae6ffe731015fb53fb2fa193c9177f87e3,,,,,,,,X,,
0x6ca35c02ee63f825511a978a2c2d0db84dd0a0e6,,,,,,,,X,,
0x617134c017f927266463aa7dc6572700ce69b3f2,,,,,,,,X,,
0xb318c1dd45dd415036f992458ae351968e5a9540,,,,,,,,X,,
0x308716e8b28417933ca61af70277479726efff52,,,,,,,,X,,
0xe0f2ab5c0659a85252f54f0511139b8ca93a2f6d,,,,,,,,X,,
0xb40c241f73266c79fada7ad9b478fe8f7d60231a,,,,,,,,X,,
0xfca72ad1612d6536a66506f05d2a50480ea82a31,,,,,,,,X,,
0xcfb0e431b2fd68740ae819477faa67cf6a46e8c7,,,,,,,,X,,
0xfd048f150a58f47f9a39517c48667af5031ecbcf,,,,,,,,X,,
0x8a2dc5f0284aa85d472e3b52aa0b2b31a04b1643,,,,,,,,X,,
0x31ba609ad418d73e17af359e37bb809db6f41a4f,,,,,,,,X,,
0x9aa7d57d772ef227598555d69a805a7e935567fc,,,,,,,,X,,
0x0f82488ea4a366f371d4961fb37925599c8fc96d,,,,,,,,X,,
0xa019c86094600551f5ec385a2e9f824e15300d8b,,,,,,,,X,,
0x1aebe27b8d34655318485796f31fe7bac3d969d8,,,,,,,,X,,
0xc2fdc38aecbddb1dffe195a22f67678ad461ab34,,,,,,,,X,,
0xe8954b38feba37654c0291f4c693b770fba327bf,,,,,,,,X,,
0xf976128e5c9214f802184a3d6f97ddeeea78c124,,,,,,,,X,,
0xb8f9ec31a8a0f885c2a28ad755408f0ee848424f,,,,,,,,X,,
0x365ec5f87c1b63bc84cea76a39f14655dbddafff,,,,,,,,X,,
0x9213a2a53d763d8159d29d6ba42f1a8c39ec3307,,,,,,,,X,,
0xc04b9bb1876453d2051a0294ac2c5a62d32d4bfb,,,,,,,,X,,
0x5dddd15584fcfba810b0cf82e202b68d000a7074,,,,,,,,X,,
0xe4d1d61d872483799f9cfe7ad07c41e9896bc312,,,,,,,,X,,
0xf3766d528b4eddf4e8ee9fda6eaf4899bfc3a816,,,,,,,,X,,
0xe353025751468c894d0eb38c609331b0eb6f8d8a,,,,,,,,X,,
0x75e546691adcac682176999ab66dd01658a937f3,,,,,,,,X,,
0xb2c8b92f5ff33c1b4bd44e8bd54a8f81cd742464,,,,,,,,X,,
0x3a06044980e35874ef7a582b7f1106e1b692bb1a,,,,,,,,X,,
0xbf52e4b49bd6c771504e7016f23902d8f56b7d2b,,,,,,,,X,,
0x35bfc42e7d3528ef0111117909c4133a0a2d7dde,,,,,,,,X,,
0xac33bcaa88cfb4e42eb17897257679cc3c279e37,,,,,,,,X,,
0x82e3d27749a54f80a44465cbf52898ca74a7d5b1,,,,,,,,X,,
0x40e652fe0ec7329dc80282a6db8f03253046efde,,,,,,,,X,X,
0xffb2adaf339c914bee94ffd65567ded287de8982,,,,,,,,X,,
0xa5ea65c67555e496189ae9fff340a018ce55790c,,,,,,,,X,X,
0x3b3fdf294a83049a7e8b35cace4b42c977513650,,,,,,,,X,,
0xb17d158ae6cd24251c34a6c62b42cdc3fb0122c3,,,,,,,,X,,
0xa3ded4f4458f05b179e594c08bdd0fbb724542c9,,,,,,,,X,,
0xa887c75eade48a2bd5b1d764abbeb5c1ac093eae,,,,,,,,X,,
0x6a1589ce47a647d7a030f8d88a25fbd9b7d231d9,,,,,,,,X,,
0x277263fe08c19bb18cc7b7757c058d88d5303c6c,,,,,,,,X,,
0x2830eaa5f5d6619e5faa49f9070bf17729c935f1,,,,,,,,X,,
0x2b136da706e914c07c559c710bea97471a7859c5,,,,,,,,X,,
0xebe6c31025f79b24785a207a99f53d2e0af78bd6,,,,,,,,X,,
0xd62d096e1450b784b095949f3df334636d6175ee,,,,,,,,X,,
0x6fbce5612b76d75bbcd6acc80a5f0f3a42972daa,,,,,,,,X,,
0x106fffeb17936a0f358d0f2e2207921ae5f9a64b,,,,,,,,X,X,
0x3b6b49b3c67ccd9d531368e8ba76e093fa94c692,,,,,,,,X,,
0x398e3a41fb5bc3809923a03909bc3d07f295e9d4,,,,,,,,X,,
0x9a76e48c65bd45ff3cc7a427614f54b30b68d141,,,,,,,,X,,
0x5e9f3783cfd56b1361ce05600f565a8b730d7b51,,,,,,,,X,,
0x102522125522ca393a9305ddd11d837d64b98eaf,,,,,,,,X,,
0xc5971174939ced8e97c23648e4728a26a3a7032a,,,,,,,,X,,
0xd0d9834c1e6a56f7961b3c559fec96c9b9553d5e,,,,,,,,X,,
0x27154f53fa892aab4e4a3921394b7cec66133727,,,,,,,,X,,
0x9a5dc73039a2db94b2dc79827311113f10ed48f6,,,,,,,,X,,
0x8c6d70c7e73ead837e09eef0a321824544c07bfe,,,,,,,,X,,
0x1f2fce18798afbc4861b719d6c9a274da974586e,,,,,,,,X,,
0x7a40f8d50c926417437a37fed26044e8c8384515,,,,,,,,X,,
0x9c578625b4db67976771c782256edbc99da3b980,,,,,,,,X,,
0xefed820d2ced6b00c7719fb666b9ede9e3e001bc,,,,,,,,X,,
0xae6001e982ac1bf6542723ab7dba2a00fb692871,,,,,,,,X,,
0x13944236fcb272ea4d6637945a0e6d8b4cfcc032,,,,,,,,X,,
0x638da903f696142d7d2499106aa7a57105e6ef5f,,,,,,,,X,,
0x6e9ce9d5ce8e2c09733c29674c3cdba7830950cb,,,,,,,,X,,
0x25c4bafbcfdbf559ee6ee95d6fa108f1fc4edc31,,,,,,,,X,,
0x75224e800636c3d397badb4d7c544e09addd8e0a,,,,,,,,X,,
0xe9ff513b8f4551853667c35d1db5af93d1c56d4a,,,,,,,,X,,
0xdb413f4fcdc38b4565804ca0c4d61310c20b9977,,,,,,,,X,,
0x7c91693f7453c583f3c3bb1e1be3fd959ee9a512,,,,,,,,X,,
0xa54f4330a818492b9af9f0ff00ef8c7c2024ba93,,,,,,,,X,X,
0x3e86d5abbb608987a8577bfd86d577b972f07d55,,,,,,,,X,,
0x2b3bd7fea3d660a1c50ab349aef97302f849c948,,,,,,,,X,,
0x43c0ceb490150328dccf9d6f17404592d0a247ed,,,,,,,,X,,
0x73c1106ac50eeff8b69040c95c665e674b850bc3,,,,,,,,X,,
0xd8bc2296a23b85a2668c2bbe55ca8e188ddd2b4c,,,,,,,,X,,
0x99b83a580643256accba329bab728790c15b2ddf,,,,,,,,X,,
0x3328c7d60ba1d8c93ff948af380da1d65572a060,,,,,,,,X,,
0x5e6d438a8e6e62f14091a1bf40d73859f738f3a3,,,,,,,,X,,
0x2cab4d881962d247218356b32abc4aa5c46ba0d2,,,,,,,,X,,
0x65a2f2391ec82bcc78c9d9b4df17a7ae34f79d83,,,,,,,,X,X,
0xe6ab096cf87e5a6911c4743240dd0c610484cb85,,,,,,,,X,,
0xca1898fb37e71168e85422a3540fe15c29371642,,,,,,,,X,,
0x1661638e6c49b47ffb5c9a8b2fb804e417dbba2c,,,,,,,,X,,
0x83ce6fc104f2ea7d1b44374c861ea56dec1bab76,,,,,,,,X,,
0x63318e1d2c1fce30bbd0fdc94a446b9629efd6bb,,,,,,,,X,,
0xb63de65a83753efe257f48b17457357379a538ef,,,,,,,,X,,
0xc59d7d18c3735ace1b2c526d86fe17bc0e2f3944,,,,,,,,X,,
0xbb8e5eb0f03c626e398196e498c3e30f62f47ff8,,,,,,,,X,,
0x3568f9fcddbe42c204c607e2e1a041a92de8ed13,,,,,,,,X,,
0x517898c1fcae0d1e3ea9bdea723c9dd13652e2fa,,,,,,,,X,,
0x6cde07afc65ff48331ca801448b49ada9c68116a,,,,,,,,X,,
0xbba140ea9688c318f26c45cf0670bacc79ede9f2,,,,,,,,X,,
0x53405e2b1c38e0e889c64da86def736373ea8d01,,,,,,,,X,,
0xf62a727051701969abbbb62084860a3e863cb078,,,,,,,,X,,
0x2b1f62045947839353d2510c13a39987653809e7,,,,,,,,X,,
0x0ac6e2c45b20f1b187bd23a9416314b59cd618af,,,,,,,,X,,
0x79f10e2290f6a6f9c1b3790c0e98e07cb8caaf29,,,,,,,,X,,
0xe9683a3c4c6a4591f37d591c8e1fd10fb6167e1b,,,,,,,,X,,
0xef035fa18a9324ca4a78ec9ce7036ac4a4c6b193,,,,,,,,X,,
0xf6f83b989c4270221c239bea998c267131f48cd4,,,,,,,,X,,
0x2d88385286b0af0d1abe47e6628837d00b1168b8,,,,,,,,X,,
0x7340ee4be119c6a5c8759b7a7db84446f92b5de1,,,,,,,,X,,
0xb5386b19f1fbbbe19cc5bf396aa91cf7d8e7d4bb,,,,,,,,X,,
0xc087c50694870f3ac42371b34fae807ca650b98d,,,,,,,,X,X,
0x7e51975879f9af1225ac7906712e3119415e7c82,,,,,,,,X,,
0x6237a988ebf04577b3064775eec38cbf48d11a45,,,,,,,,X,,
0xc72150b6af65341efc935c078c22aeb497090e27,,,,,,,,X,,
0xe8428dabf4145b27158a6393975a0ac9a1bcf3d8,,,,,,,,X,,
0x414d923adf08b91286ff2bccfd579dd8266c363d,,,,,,,,X,,
0xf72cf9dfa15a73d7d89c7d0d08366bf77082525a,,,,,,,,X,,
0xafe8604ba34b75d9c8ea1689ea05d8a0a64fdb3f,,,,,,,,X,,
0x9ddd006b5c7bedc642d66d27cd220dc58b8aebec,,,,,,,,X,,
0x25e3b5959946d94f533398259405465bd36d1157,,,,,,,,X,,
0xff6d6afcc930a2b452609061b3b887f848f9c67e,,,,,,,,X,,
0xf361a250183f9aad5df944af672d213025a93fe1,,,,,,,,X,,
0x2ff03db08891c0411b4b8434f28c64de428ec3ed,,,,,,,,X,,
0xa3ab16b33116aa1897db0af1f3ac166ede02b870,,,,,,,,X,,
0xd8ad4a0d83ae19cc01c2bcab28f372733a18277a,,,,,,,,X,,
0xa20e26372387647346507b6d143d71ca38db3e2e,,,,,,,,X,,
0xcd6ab9cccabd20b6e809dbf79a416717ea378865,,,,,,,,X,,
0xefcbf078e2f6ca44efb4f2fc0ce438c12445e351,,,,,,,,X,,
0x0438e1c5552c5ca95268d1a893706fc0e2008e9b,,,,,,,,X,,
0xfe59d42a362b60caafaac58cfc719b8ed91c1bf3,,,,,,,,X,,
0xf6b40d0dad0d2b28fe7fdc125cb0b5ea92c22da7,,,,,,,,X,,
0x5c40fe7cb8ca3eb8a33902e1706daea9542dae6c,,,,,,,,X,,
0x65bea2b2d4824955e81138ca8ed373e065665c45,,,,,,,,X,,
0x5c23c7b82475e76b8424a879c1a8fd23641d9236,,,,,,,,X,,
0x41e72d30c967a595cc2c7dbc9e1ed98638f3b8c8,,,,,,,,X,,
0x1f8209bef6f5fba66a9f8bbc1126c7ceecbe6305,,,,,,,,X,,
0x2fe55ecd0813821a209a944888206cc4dafcbe17,,,,,,,,X,X,
0xec2652bf55c83b554b5b89dfa6881b4ed8e4ffca,,,,,,,,X,,
0xcb15418a758f51f7c3a092b543f9335070eb9a4f,,,,,,,,X,,
0x206d553f4d6723649f4b1a98ab2b158b771a9207,,,,,,,,X,,
0xcf302be2827868f1d9b1678a2205c0ed3ca96d0c,,,,,,,,X,,
0xf201e5e5ec18d653e3e3124676aeec8b330e8fc3,,,,,,,,X,,
0xc9ca2ba9a27de1db589d8c33ab8edfa2111b31fb,,,,,,,,X,,
0x273e82c4b0661b3d656e9353f7c8643723f93ca2,,,,,,,,X,,
0x500077c16338fa6b0521b0a67c6d767c80ff6a0b,,,,,,,,X,,
0x694e238f4e7ca18a1626a5af11b2cb428b06e4c2,,,,,,,,X,,
0x70f256dc42e7f6ec5c59466a4eb3e888d4a4dcee,,,,,,,,X,,
0xd7f91966f18439282b25e40897897df78da7a8dd,,,,,,,,X,,
0xa110ff827c4e5b423838fc616121b951b0f131e7,,,,,,,,X,,
0xa848c1778d3fb20422d86710bf63de6343212558,,,,,,,,X,,
0xf11d95bd4c18e4a792cd3ffb581e2c30890724a3,,,,,,,,X,X,
0x9e2431c9a2f2494a06d9bd22cec80bae3475642e,,,,,,,,X,,
0x2dc4e6f67dc66634373c2e048f794454200e3f4a,,,,,,,,X,,
0xf7339617bb438250e77a4fdbd4d5e6b7ddb2aedf,,,,,,,,X,,
0x16d5567486cf972af4cf030a780ad3d2ec728796,,,,,,,,X,,
0xa518f0aaf61696b19225841df96f262a034c7b1d,,,,,,,,X,X,
0x365582bd8b26d1b140bf4a49de22b9a6918002be,,,,,,,,X,,
0x50e9136d9d383f3519258c4128b32983edfd2c1e,,,,,,,,X,,
0x436236c2edf6d631e37ad099d0f4c27eac0c0a99,,,,,,,,X,,
0x5fd3b227f5c57cc15ccb8c46e9ae4563db33d10a,,,,,,,,X,,
0xf574e186e979f893754653fa65d9cab0190046e3,,,,,,,,X,,
0x352a79d13095a8ec0064f21979edeb3056e93e0e,,,,,,,,X,,
0x231a4f5fe7c1037ab10f93d739fadc27a72f6492,,,,,,,,X,,
0xcecf386cc67ab3509e545878efa31073fdfe75be,,,,,,,,X,,
0x7f1c6e55c5bec9a47a3a7f4c17d2d31d38ddc2aa,,,,,,,,X,,
0x4f44c1226eb9d13ae5941ded9cc1e6a4e099a68f,,,,,,,,X,,
0x4859bee79aabb156e511d987519753258df590cc,,,,,,,,X,,
0x2d2e01d21c124b2fd169f23566d5211004168cfc,,,,,,,,X,,
0x9535e955029f865a0735300cde7cba8c8bbfd5c7,,,,,,,,X,,
0x0a587cd12224f5b01e9b60dcca60d2d10fa063d2,,,,,,,,X,,
0x3c415b14b564db310ced8b1a23c840106478ca04,,,,,,,,X,,
0x0a208ff9b8e5d97ed08e65275a2f1e59daedf959,,,,,,,,X,,
0xf6602b6b459e147c32a6f7579e26215790b99b60,,,,,,,,X,,
0xc212d0b4ded50065d273c5518af760fcf9d82377,,,,,,,,X,,
0x4d9e5f2c99e68b0d44a29581b8ae310f845bf594,,,,,,,,X,,
0xd153c14d9e91cff66cb8d1676baf7afd9ac9d5a1,,,,,,,,X,,
0x3492cd358165bc0af2af6d5dc1d38664277cc946,,,,,,,,X,,
0x1fa356a72c9134b02d6d3c1ad4cffd6cbc52c782,,,,,,,,X,,
0x7d2d45ab3b3490fb9f6400af8b3dea45a8175dfc,,,,,,,,X,,
0x8cd72436fb5ebc306bdeed99924e7775698a20a3,,,,,,,,X,,
0x66c14e4cbd05ec23b4ed3d8047a3843a19682023,,,,,,,,X,,
0x4e613e810f9726942c70c5a41ca62c7d5773937c,,,,,,,,X,,
0x2edc5be3ffd16d7eb5f66968e0311c257fbf968d,,,,,,,,X,,
0x393d829878fe9810bbaff06a1ea42343a3c2ec21,,,,,,,,X,,
0x688348518feed53ef118e18b7fe99879ccf22d41,,,,,,,,X,,
0xb9b38ecef3c103b3a3332b7995c7a7e1c0d50e48,,,,,,,,X,,
0x0b5ea8b21ec83c4a74e56b0a90b48e84cb54daa2,,,,,,,,X,,
0xd7a2c68f093331134e8d1cd2820c023d096da408,,,,,,,,X,,
0x03d06bd0bb6edd1118b11d1f713961e0eabb9cdb,,,,,,,,X,,
0xb8f255709c1cefc911b656d112ca8b795200db1c,,,,,,,,X,,
0xf030a41157e0031b938c6bfdddcebe29b1ae728b,,,,,,,,X,,
0xa9ee08c2abdca4beddf09326f9d81727ff76355d,,,,,,,,X,,
0x4b7ec01d9cee4c5a31106726dc128ebbd2a1a4b2,,,,,,,,X,,
0xc6b3aa2f80d2d9839c3ee7d41d3e4c982b41ff11,,,,,,,,X,,
0x4ffac6a8b1793eceb0a2f2179bfccd07d961cba1,,,,,,,,X,,
0xec159fc92d8f9f43bd5134b927efcbe4968ecb6c,,,,,,,,X,,
0x3202a621577ba6ddccabe6d93559ae4219fcf520,,,,,,,,X,,
0xcb915b7e689bcecd5de2c1d863a77fb187f713a7,,,,,,,,X,,
0x2ffe75b44e1e50efc84911b5ce7cc5672e1a512b,,,,,,,,X,,
0x2313acbe738b9bc053f8b465132b333b1e7aded1,,,,,,,,X,,
0x7ce5dd18ef08b9b4f8f28b6dc00c67dd11877189,,,,,,,,X,,
0x7338afb07db145220849b04a45243956f20b14d9,,,,,,,,X,,
0xdec6470580198d484c24e218da958d2c7af54da2,,,,,,,,X,,
0x3f06b01d63612493fe4c5cacbf13a9857a9930cd,,,,,,,,X,,
0x0b9f00474da036bf6b9c3127ce2fb5bd89bfd200,,,,,,,,X,,
0xceb3946feb7a05ee1e74648b9a17021033586555,,,,,,,,X,,
0xaed827a2ae60146f02a607a9567297de059aac71,,,,,,,,X,,
0x6b638fd2291807f8b1f8b41aeda75246a693c467,,,,,,,,X,,
0xbdd51c04d4b61b86754ba04ae1a04e9fe994de52,,,,,,,,X,,
0x973ebc80da37ee79f86a3fec4b2348b7928ef07e,,,,,,,,X,,
0x707d4b2f3932d60361bc6ec00c1d4bd026bb2ade,,,,,,,,X,,
0x99cf5bc4d99a6ba67e1a4e6cdcbd432fef464518,,,,,,,,X,,
0xe2acfe167ef5e2b82da773d097730fec97a93abf,,,,,,,,X,,
0x982f905c7117d8d72c117e1bd46a792664148147,,,,,,,,X,,
0x9ca31754ccf5515763c13fc42422223f03ddf29e,,,,,,,,X,,
0x9087d0d4df9a539c002730f6d596d2bf15bd9f66,,,,,,,,X,,
0x8c5181d8424c061f26980459e4abb8e3176d313d,,,,,,,,X,X,
0x67c87c11250a3dd2c459d896d862b0c599db4248,,,,,,,,X,,
0xc88386be9463ecb08b246386d14aad2f48159a1d,,,,,,,,X,,
0xedf70b805e0b12d23341258b77640f0436080a1c,,,,,,,,X,,
0xb79ee8b25cdda428923151b0b68c04cecce2892d,,,,,,,,X,,
0xff9906e83c0e22b7082714698269c80e9c3ceb5c,,,,,,,,X,,
0x398c40b3382348c8ead730a902381c9a63b7b6eb,,,,,,,,X,,
0x64513302e42194fd657800d83a481b603a1647f2,,,,,,,,X,,
0x8294b95d303949699167f7579c9da49f6359d4ff,,,,,,,,X,,
0xef02c621477aa0d34a06ba8e2388d5a625f75387,,,,,,,,X,,
0x4214692cc1e2449d2520f8a12706570728aa493d,,,,,,,,X,,
0x07b75ff5b533c004d03343773b3a0ab7b4900743,,,,,,,,X,,
0xaf526d2f628a1a91fdc22c912d6f4559e050916e,,,,,,,,X,,
0xb77b47c1daadc151c2bb2e4aa98338accd0eec01,,,,,,,,X,,
0x48ffd472e7c28942a02b88e05b881bfc09dc1c1e,,,,,,,,X,,
0xa2ce73a0f933261a67436d3b9322f5ffc26bc9fc,,,,,,,,X,,
0x1fbf674745a6cfc45aa2a53b793ed3f7be60ae3c,,,,,,,,X,,
0xc86fad3e60642d7064088b0fbb0365395cf2dca2,,,,,,,,X,,
0xca094e3d6342b6b60a13920af333517bbe5e134d,,,,,,,,X,,
0x08262c1a9279e65633291b5fda5d123fbe77b931,,,,,,,,X,,
0xca7a491524bd6aad034067f7ebddc7475ad4e751,,,,,,,,X,,
0x7ede03193903b5f4744415d8a49abaec33609216,,,,,,,,X,,
0xd531604357722ffdbcd9d613f801e8e8bbf2e4cd,,,,,,,,X,,
0x52f80dc40c61b82bc01296eddd457d368711dee5,,,,,,,,X,,
0xfe8f2658d17f4dc87980cd468a4666d1b83624d8,,,,,,,,X,,
0x195e5bbcf011398fd599a11440a713181d4cf661,,,,,,,,X,,
0xe53fb26622f18777f44a03f609a64f3e71ea9ea5,,,,,,,,X,,
0xdd23dd2cd731d00470ad6374b289bef210c707d8,,,,,,,,X,,
