Address	valid	invalid	pen	Attesting	Slashed	Exited	Tot	Tag
0x6ab791754298D6D6d7C182DC1572126B4eD24897	4	0	0	4	0	0	4	DappNode
0x046Fb65722E7b2455012BFEBf6177F1D2e9738D9	4	0	0	4	0	0	4	DappNode
0x12c22895927980A0D251f477711E064379c77BC0	4	0	0	4	0	0	4	
0xae926262E29926AbCb4869B68c79401F13f44426	4	0	0	4	0	0	4	DappNode
0x89dAf50B887eF9Cf8965eB18B6bCC9c7465C4ccC	4	0	0	4	0	0	4	DappNode
0xdDC22938E808b7D3bDd2437a17Bf6560a82C33a3	4	0	0	0	0	4	4	DappNode
0x455911eFBf95fa2aac68eE5F0a74A0ea5B86B522	4	0	0	0	0	4	4	DappNode
0xF3A71eAC5F3831C809aF404D493De2712Eb44b03	4	0	0	4	0	0	4	DappNode
0xb6E34A8A93031a24C264Be59D0BaC00bcaeF9051	4	0	0	0	0	4	4	DappNode
0x5d874F201398b4192999f291E10A5CD52cB6fc3f	4	0	0	4	0	0	4	
0xB1D8aA22F6F56aC0Cebb43bF0166B4B86806823f	4	0	0	4	0	0	4	DappNode
0x588160541a7C528Dba6e8E4417EC46eCE0F87909	4	0	0	0	0	4	4	DappNode
0x3A776D82275712bd335CFF7aFE43efdA067B497e	4	0	0	4	0	0	4	DappNode
0xa5beFBD848654b0BFB8E67c1e48A8dF72a4C1ACF	4	0	0	4	0	0	4	DappNode
0x2218AE6369f45442863e3152BDc5cAe5Cab99127	4	0	0	4	0	0	4	DappNode
0x072d63796C4FE69B306a23E1D01156d51F7B3e16	4	0	0	4	0	0	4	
0x001211a68c724972cE7bb50DBd113f0A99c4C20F	4	0	0	4	0	0	4	DappNode
0x331Bc57776d76370E87C421b981B7f373f40dB5a	4	0	0	4	0	0	4	DappNode
0x243150604d24F91B3456094AC7a16419065fB3Bb	4	0	0	0	0	4	4	DappNode
0x9Ef40eCD72824DC856A35f13f5aF97Ba4c22ADee	4	0	0	0	0	4	4	DappNode
0x693E8e334E08dbd716001D8F19f3e6B10C36fb15	4	0	0	4	0	0	4	DappNode
0x72F9B243F918Ed539297fe8aE281823eA43e2efe	4	0	0	4	0	0	4	DappNode
0x67017BEbE2A4B8645B28F83D5D472618b35a1230	4	0	0	4	0	0	4	DappNode
0x50f56716050b4B0aA37508d2738b04AE3934fD99	4	0	0	4	0	0	4	DappNode
0x86358A2D9A39D34D14f419c4B6345E9E80C0C83d	4	0	0	4	0	0	4	DappNode
0x651c6E78076BF5e8047B5E0a7e44359fDfB4a673	4	0	0	4	0	0	4	DappNode
0x328375e18E7db8F1CA9d9bA8bF3E9C94ee34136A	4	0	0	4	0	0	4	DappNode
0xC394f9528Ca5387A89928EFA2e8b7ae61B8459D5	4	0	0	4	0	0	4	DappNode
0x7c7A9f82ECc1Bc6FD4DF7ab3593A2155F175892e	4	0	0	4	0	0	4	DappNode
0xe602d1D6a52B5022A81C4eE7020292261bbB6f17	4	0	0	0	0	4	4	DappNode
0x536c2604935964D10Da36A3011a9DCc4533e0959	4	0	0	4	0	0	4	DappNode
0xa4BAaa35a5b5232ACae3eE494F0A1a45D5C67B06	4	0	0	1	0	3	4	
0x0699dab910400208B179Fd69C38440BE2E954864	4	0	0	1	0	3	4	
0x379e423FECdB0ACb328B9B211F23d414AbD3270f	4	0	0	4	0	0	4	DappNode
0x5273611F2cAAdCDA536495909eA87bD2bB9cB9f9	4	0	0	0	0	4	4	DappNode
0xC3dF32247Aa8995065c03424a3a5420ecE313956	4	0	0	0	0	4	4	DappNode
0xF5887ec452895a32a91E2F0A9eF72Fa4ca1760e0	4	0	0	0	0	4	4	DappNode
0xa7322890777EE0edfDb9ca251c8BcdEcD40FFeDD	4	0	0	0	0	4	4	DappNode
0x0cD714ABB87dA701d9B0fe1fFeB3EeEF1595975A	4	0	0	4	0	0	4	DappNode
0x67578f4abFAFc6CEb36150fcc8b32e8A4FA4B7CD	4	0	0	0	0	4	4	
0xB5b6a5A766Ab8d390653614e21eB751b36b0CAbc	4	0	0	4	0	0	4	DappNode
0x017f0B9BB369FC81CEC03bc21dFCE163Eb8eC539	4	0	0	4	0	0	4	DappNode
0x65cf21FbF580F382225e87fa9f6Aa0Ec2aB1E8aA	4	0	0	3	0	1	4	
0x05dE284eDA941fa32D39739e4424B2856845A11E	4	0	0	4	0	0	4	DappNode
0x960cC811e5eF36760f5c679AF90e821B10385e04	4	0	0	4	0	0	4	DappNode
0x1010E5c21D3b084CFdB057e606170c59475AA8b4	4	0	0	4	0	0	4	
0x782C93e1C530a283Ef738A58b5671A8fC2D8153f	4	0	0	0	0	4	4	DappNode
0xeFD79Dc8c08762156a2B204743e3fC9507f07f4E	4	0	0	0	0	4	4	DappNode
0x94BeE20aC9b9645d533a0bdf14fEB7bc8CDfCE30	4	0	0	4	0	0	4	DappNode
0xbC8Aa1D681a5808C45C27e89b2790Ec7aD9968bD	4	0	0	0	0	4	4	DappNode
0x151a64570e4997739458455ba4ab5A535FD2E306	4	0	0	4	0	0	4	DappNode
0x3C315dAD747C210A522F118788E8d7c800116680	4	0	0	0	0	4	4	DappNode
0xa6CD3e8aF9852209808450F1cE46F2cc236e7b99	4	0	0	4	0	0	4	DappNode
0x64458616C0a14E523620AEB120D9868b7DDdAfb9	4	0	0	0	0	4	4	DappNode
0xd6D80d43Cf192e75B80A610B2EDf0ba1CD684404	4	0	0	0	0	4	4	DappNode
0x2D194F05212D72Ec701F9DEDF05168e9EDBCd341	4	0	0	0	0	4	4	DappNode
0xD91589Af99D2A8a8d1CB1bea70b0C7dfF93Cd4A7	4	0	0	4	0	0	4	
0xA12992AFc0A7F97F4324733Ed4d5bEDf365f1729	4	0	0	4	0	0	4	
0x5d8180e1907c755eE6dE37b5b074000C52856543	4	0	0	0	0	4	4	DappNode
0x3FBbA182e1E7c7091B04C7C8B7490C8c5BD13ac0	4	0	0	4	0	0	4	DappNode
0x22504cBb3517851C95B2AE7428155ecC7014E887	4	0	0	0	0	4	4	DappNode
0x10D3c6C3cf093d92DB78aF145D19E6533C09BF4f	4	0	0	0	0	4	4	DappNode
0xCf0CF80b41238Ec9a852dd475aEC9FF068586946	4	0	0	4	0	0	4	DappNode
0xf3a3EE0522264B4a3a128aE132FDAE8e0e961d15	4	0	0	0	0	4	4	DappNode
0xadF6808E534a4D3991341adc15d925dC4123F168	4	0	0	4	0	0	4	DappNode
0xeFD26387Fb7b5D391b4b855a05eBabaD7E358570	4	0	0	4	0	0	4	DappNode
0x274C9B3a97cB4C351396a7A2D3B81cBA9ED46E14	4	0	0	4	0	0	4	DappNode
0x296e51F5d20E9bdc09AE22552B65B1bf52121cE7	4	0	0	0	0	4	4	DappNode
0x8E01465167D2C9C461E4B35E8C5A16f82fa06B20	4	0	0	4	0	0	4	
0x91b7377A3Dd7931Ad4757B60d7E859954B939E85	4	0	0	4	0	0	4	
0x890b6b0B6083600484CFb6605B86AE8348687A3F	4	0	0	4	0	0	4	DappNode
0xA1a40A4FF376E8c87D29A0aB07910ECA9E0BECd9	4	0	0	0	0	4	4	
0x40C904d17E2E58ac98c78bb6f101D27fC50eA969	4	0	0	1	0	3	4	DappNode
0x596736e11DF1C0787685cb9b4212fB55094a779c	4	0	0	0	0	4	4	DappNode
0x5fC9bbd0478d413d3B126EDDD54A32F01BD6C0eb	4	0	0	4	0	0	4	
0x08A2b46663eBdA74bC1d0F08c47Db932F8Ed6B86	4	0	0	4	0	0	4	DappNode
0xe66c066A48bE5429e73F01D4a87C45a7c84c07a0	4	0	0	0	0	4	4	DappNode
0x04c489A929c9E40f2A6c592AdAEec098CE40aFeF	4	0	0	0	0	4	4	DappNode
0x9d2B062a9F9d6eced886B623a7690d67521336B4	4	0	0	0	0	4	4	DappNode
0x46f3f5133009Ab578C4395eD5845eF3eF970985F	4	0	0	0	0	4	4	DappNode
0xD02bf9b3DA78BEc791014EB3cEecA65990cb046F	4	0	0	4	0	0	4	DappNode
0x4f1FdD7a0b3279Af0619Cdd478a594c9A77B9452	4	0	0	0	0	4	4	DappNode
0xE879A4B1AEa028Fce3a55a970b2e4318aF2FEaA5	4	0	0	0	0	4	4	
0xdAe005395074C3073328adFf5a6BC9196b1fF977	4	0	0	4	0	0	4	DappNode
0xA7FD411E78fb300a758a4917BF224DA176bC1423	4	0	0	4	0	0	4	DappNode
0x3df00e478b25373DA5604dD3C0B0670be7544020	4	0	0	3	0	1	4	DappNode
0xA52776Be663204007e089fb04abEAEa594A63fBC	4	0	0	4	0	0	4	
0xA42Bd211e2Ad70B13eB1fB97184D4Df2Ec63666D	4	0	0	4	0	0	4	DappNode
0x019aa0dFE29c3D830D55F5c51Ce0722F9866B097	4	0	0	4	0	0	4	DappNode
0x285Cc5128F158788b789b00EB6a8536405d22625	4	0	0	4	0	0	4	DappNode
0xB90969511A5483036Ca0118B211DF358f7d5384c	4	0	0	4	0	0	4	DappNode
0xaB93654133a2C60bd37Ebde561907C871A64f729	4	0	0	4	0	0	4	DappNode
0x28A63e5EA686713345e336905465D112c3d9d494	4	0	0	4	0	0	4	DappNode
0xfc5565C856F8D44bb74be2b51D5a2CC01B7eB25e	4	0	0	4	0	0	4	
0x000A1efcb426C493C2D99880ef77c3855a312673	4	0	0	0	0	4	4	DappNode
0x2F821381D8a7d22a5CB26302601b82A9e2DcaDD1	4	0	0	4	0	0	4	DappNode
0xE37f18e86A71393781B9773A8f76e98AbAe89097	4	0	0	4	0	0	4	DappNode
0xb7F8f43A2dc6888d4ab8d6E8650B74a47DDf5a59	4	0	0	0	0	4	4	DappNode
0x3D33E3659a9f00986214c4FD2d2352cD2CDE3a6e	4	0	0	0	0	4	4	DappNode
0x20dBa670de20c06E44545C84b391E9fE17D41181	4	0	0	0	0	4	4	DappNode
0x99537Fcc79901A2D0A6848C7B32D9A91cD6b0d68	4	0	0	4	0	0	4	
0x1cDFbf0F1b15C8f12d84FdeBf67fAE63f6ECE34e	4	0	0	4	0	0	4	DappNode
0xa66be6FafC03E0b9A0f692A2C82b6436A426A428	4	0	0	0	0	4	4	DappNode
0xA0e464D55Ff8986459dCAab9A59f636Fe6ae285D	4	0	0	4	0	0	4	DappNode
0xCED608Aa29bB92185D9b6340Adcbfa263DAe075b	4	0	0	4	0	0	4	DappNode
0xEd0e2C993A12Edc1a0aB1ea476C51037544cD0Fe	4	0	0	4	0	0	4	DappNode
0x1BCa56A7C9423C8eb28933329E0dF2E67D55679e	4	0	0	4	0	0	4	DappNode
0x055D65e7213c9c2FaDAd2d2EfBA9Ef4c8Ad9F970	4	0	0	4	0	0	4	DappNode
0xD11E5aC326869525b772B8D144AEaC4bC7500419	4	0	0	4	0	0	4	DappNode
0x9a3EaD29B24FeA38aeD4d0642636eBe3c898f07e	4	0	0	0	0	4	4	DappNode
0x5334b7fD8F239f378101Fd8Bc19A3A2afD6a7ECa	4	0	0	4	0	0	4	DappNode
0xfFEFdCfff613c9BBb9928f6FF44f07c7b562BfDF	4	0	0	4	0	0	4	DappNode
0x32E74DCCa14C74f2039d9195C5aAaF14AC616c63	4	0	0	4	0	0	4	DappNode
0x30f90bfE52Dd954AB80C11683dAE8Ef099EE86e3	4	0	0	4	0	0	4	
0x461D579327351F97dD7d457F70852317063aF230	4	0	0	4	0	0	4	DappNode
0xa1AC29e72D6111E0C0f8f937BA6ffA1bCaE70Ce6	4	0	0	0	0	4	4	DappNode
0xdFddCBE35724195FEcfC7670D80C8Ca98eBCf441	4	0	0	4	0	0	4	DappNode
0x9a723538b2b558277B79cB4963c01f883B162BC7	4	0	0	4	0	0	4	DappNode
0xeec83fD6F778d097E091E8f5ba212e079790C008	4	0	0	4	0	0	4	DappNode
0x449d6FEd57cDb629BC1Cf4539320dB06FA8a5516	4	0	0	4	0	0	4	DappNode
0xE2b9071b0DF6277d8FDEcD5Dc3fD0BE1d81Ea2f4	4	0	0	4	0	0	4	
0x779FF1B02d16765e9324ED137914f2e77e2a0D97	4	0	0	4	0	0	4	DappNode
0x00284d2e4b7201F070f7d02Bf6C899be33b0aA56	4	0	0	4	0	0	4	DappNode
0x0AE6395e62c85B7b5d08c5E7918b60C1Eac66680	4	0	0	0	0	4	4	DappNode
0x62E2F894964197A2458D8E8276e43450E9f5b885	4	0	0	4	0	0	4	DappNode
0x6A6C79d8dA4d3B1C8963073529CD026b36817eB6	4	0	0	0	0	4	4	
0x31CE4AE28D04791f8dA6e3810CeA7D151C429498	4	0	0	0	0	4	4	
0xBDB52F5D700740565226512744A70Cde7fDBc0D7	4	0	0	0	0	4	4	
0x8D79069A3642D044330F065e2688639C226C2289	4	0	0	0	0	4	4	DappNode
0x7c7565c70e3BC73912DBC85DC39B99CFEe8bCCce	4	0	0	4	0	0	4	DappNode
0x2ca547f67C2AF3B6608A18049c90c2551228dfC6	4	0	0	0	0	4	4	DappNode
0x91831208EF824bbB986996312F2F0D92Cca7bb90	4	0	0	0	0	4	4	DappNode
0x9260560243f722703B1fDB2CC2F9B3e4f57DA706	4	0	0	4	0	0	4	
0xbEE7f7795d90DCf976cD2990cb5F79FAE9207419	4	0	0	4	0	0	4	DappNode
0x250EF797E6DBDa0aB93dBC67315d49da7798b937	4	0	0	0	0	4	4	DappNode
0xE72F741165CB9B33A1356ec69D2F8227577bAace	4	0	0	4	0	0	4	DappNode
0x8C0E1c1B7Ca56cBF74B88DE1C07E0A7216ee90b6	4	0	0	4	0	0	4	DappNode
0x825866CC2DEF5Bffe5a5c54df53e8840cd146De8	4	0	0	4	0	0	4	DappNode
0xdB48E333FFc114d93e5d2db91aaAA15b923AC5ab	4	0	0	0	0	4	4	DappNode
0xf2267EeA216037d29e4e7206183caB1640706117	4	0	0	4	0	0	4	
0xCd04fF0878aDF57d34e69BCe91a7755544f518aB	4	0	0	4	0	0	4	
0x3492d9934E9788De30c8bB8ad661f563EB13cE2E	4	0	0	4	0	0	4	DappNode
0x4d0bC03aAE123a0ec8b32294e3cd7F468752A2c3	4	0	0	4	0	0	4	DappNode
0xf58004f4eaEee821fe040AdE3cF2a9F7D4037265	4	0	0	4	0	0	4	DappNode
0xB22cE9a5F160762f177296e9d4820B288f91535C	4	0	0	4	0	0	4	DappNode
0x19f5843007FFA72b3eB9BDa73888db1319A0cDF6	4	0	0	4	0	0	4	DappNode
0x2a689cD127422e9CC331b1461a7E65eBa1F14A97	4	0	0	0	0	4	4	DappNode
0x9cbBCD3B4129B1c00F0cd851BAf118ebb0c4F168	4	0	0	4	0	0	4	DappNode
0xCAc11b91de39eA4B28305700B1A10a846aE20886	4	0	0	4	0	0	4	DappNode
0x9CEd362e878a58f34b57EBFd8dF2d04E3b46ef13	4	0	0	4	0	0	4	DappNode
0x3Ba2BF4709Ed06AC7C3d35Caf2f230434aABBdD3	4	0	0	4	0	0	4	DappNode
0xb72e79dC542FC11ed5813CEbB811c913Ecc949C4	4	0	0	4	0	0	4	
0x003c07607d636a41D84b3f1856ea9e0506E3b367	4	0	0	4	0	0	4	DappNode
0x8c3fab73727E370C1f319Bc7fE5E25fD9BEa991e	4	0	0	0	0	4	4	DappNode
0x25bd2B0a4860C32ccDE73914c264ffD948115399	4	0	0	4	0	0	4	DappNode
0xE9f1A7FA22a50bA4658e4BfC52d0FbeDE701D541	4	0	0	4	0	0	4	
0x49FE1F832eA70C207B6E555e160DC2df51C00107	4	0	0	0	0	4	4	
0xB8a2e180ed493809210A68Fa19f5FE149Af1FfaD	4	0	0	4	0	0	4	DappNode
0x1AB9107905e5463d5a2981E809b9Bf75A1E7Cb7E	4	0	0	4	0	0	4	DappNode
0x5764B403ed13f9A20128B932a728089D556FdD92	4	0	0	4	0	0	4	DappNode
0x0B4ead9Adb79457816d446deb57d7A22F88c644c	4	0	0	0	0	4	4	DappNode
0x3718e63F4cb0200E1fb3bB11eC4cEEB556fF8497	4	0	0	0	0	4	4	DappNode
0xCea72346DED5eD08c1b1Ae2864140086dEfdb782	4	0	0	0	0	4	4	DappNode
0x3285d28263D6F11A4177a6Cf74685C15E65EB78D	4	0	0	4	0	0	4	DappNode
0x267c0F168564Eb83b433c831f5fACeBaC37162D6	4	0	0	4	0	0	4	DappNode
0x1268856fF122026510d832faDDe567E4696cE974	4	0	0	0	0	4	4	DappNode
0xF78cD306b23031dE9E739A5BcDE61764e82AD5eF	4	0	0	0	0	4	4	DappNode
0x98310894d64f921a7D2dBD7803FB7b20a5cd1dB8	4	0	0	4	0	0	4	DappNode
0x8cCD8Bd30AA9fc8f9a16767870DE6EbC2C31Fa13	4	0	0	0	0	4	4	DappNode
0xd437C061E2A01e824365D1cE9D0B76eFE3A326C0	4	0	0	0	0	4	4	DappNode
0x04A7F2aE478c056338eBD4E165a93028027265fe	4	0	0	4	0	0	4	
0x9133f805E83ACdd37738051940036af1D80ce00f	4	0	0	4	0	0	4	DappNode
0x325b8aB1BD08FbA28332796e6e4e979Fc3776BA9	4	0	0	4	0	0	4	DappNode
0xc3d696C268503Df52781E32085110C562f40333d	4	0	0	4	0	0	4	DappNode
0x85A363699C6864248a6FfCA66e4a1A5cCf9f5567	4	0	0	0	0	4	4	DappNode
0x4b8af0B7f8A604B81ff945672c545B128D5ef110	4	0	0	4	0	0	4	DappNode
0x0F50C3b2C29bc4DAB0dcc68cac49Ae142Bd652c4	4	0	0	4	0	0	4	DappNode
0x5033d48Fc79E0Bf2aF585bC47Fa5CC69109Aa7B0	4	0	0	4	0	0	4	DappNode
0xFe0C0D9167D2f25974904131dE18650CE2982F76	4	0	0	4	0	0	4	DappNode
0x00e13f97e1980126cbe90F21B9C1b853878031Dd	4	0	0	4	0	0	4	DappNode
0x9Aa1a339256681B5CE9949EE6194350a3825BB73	4	0	0	4	0	0	4	
0x666E4f653B2F7687F69e2FDb695dac09d1753d99	4	0	0	0	0	4	4	DappNode
0x123e0b16Ab322b9A718D654AD1e6b35f690dc77F	4	0	0	4	0	0	4	DappNode
0xA3738e87d23ae5Fc2f96c0B3F67F2c7e62b1C1E2	4	0	0	4	0	0	4	DappNode
0x407C12D39b01E50Cf8a25d41fd349743193D082C	4	0	0	4	0	0	4	DappNode
0x052E4cCFA07Ede6F8dCf2c1Ef13df37760E43F1B	4	0	0	4	0	0	4	DappNode
0xc35447bF6Cb51F2BE5168B28A50dd65F401C3836	4	0	0	4	0	0	4	DappNode
0x2B1a6dD2a80f7e9A2305205572Df0F4B38b205A1	4	0	0	4	0	0	4	DappNode
0x10F855540D194d076d3a0874196cf8026B08682C	4	0	0	0	0	4	4	DappNode
0x9589e1C559F1Cbbd724DD92757f52CA138A825b4	4	0	0	4	0	0	4	DappNode
0xdc502e12488468e55ecE3CbAD60E0b5E288b2fB8	4	0	0	4	0	0	4	DappNode
0x78184E07e264A091a3ddA22C34827e6a17FE81ff	4	0	0	4	0	0	4	DappNode
0x444c996b74631763cE0c406Fcbe9Aa13D35f395E	4	0	0	4	0	0	4	DappNode
0xe3852E4d06c6819E21931dc72C66FFD35EF89a36	4	0	0	0	0	4	4	DappNode
0xB00B58ae680F25F389ac09464CDa1340a691Eac9	4	0	0	4	0	0	4	DappNode
0x717CCdE1c0Ddb32F273aa63c633BaD7224834EBa	4	0	0	4	0	0	4	DappNode
0x85418B12492cBf76180Cf631411Ac4Aab20A9781	4	0	0	0	0	4	4	DappNode
0xFA4e65114d9C63dCA0991827096082156A9d988B	4	0	0	4	0	0	4	DappNode
0x12B2985787A0Ad39A4Bc6241229494773DF96E83	4	0	0	4	0	0	4	DappNode
0x91AEF3c3b9BAb2c306548269Ff9b6771f2B107D8	4	0	0	4	0	0	4	DappNode
0xb9A8e4d56B423722e423F0C155f068a3Bd9EaFDA	4	0	0	0	0	4	4	DappNode
0x436B3e77Ffd57eA372bf57C07b9Da7567EF0977E	4	0	0	4	0	0	4	DappNode
0x0933224031032e4f79ae95B34C84716A103e348d	4	0	0	0	0	4	4	DappNode
0x1a476ca1ecBae98A2159Fc7B8aD2cd89a199a6A9	4	0	0	4	0	0	4	
0xD9d345F3D029A0512440772fcbca89FDa68B6676	4	0	0	4	0	0	4	DappNode
0x37aedE1dC7522ab441DC0cAd4255D6aEAB907cd6	4	0	0	0	0	4	4	DappNode
0x33754049538252bCF4767ef99EDBc1EC813cc39B	4	0	0	3	0	1	4	DappNode
0xf46Bde62be1ba2Ef522c7F5c5d65E156178598f1	4	0	0	0	0	4	4	DappNode
0x72866E0FB4a66BC5e15e15E763b447b77AC30D59	4	0	0	4	0	0	4	
0x2Ff89d396A4DbB9ae52Bf1c6B66f8010FB37fd94	4	0	0	0	0	4	4	
0xcf04f1eB7D9024c519CFb968e15bA01FDe7DBADC	4	0	0	0	0	4	4	DappNode
0x23bc95F84BD43C1FCc2bc285fDa4Cb12f9AEE2df	4	0	0	0	0	4	4	DappNode
0x64154cB239716bbAB07Cf25c1B112e9f847f8878	4	0	0	0	0	4	4	DappNode
0x98E6E4a3856049Fec1272f61127eC30A96F77256	4	0	0	4	0	0	4	DappNode
0xE4C149ededb60f23474d729A753339Fc9A1cC582	4	0	0	4	0	0	4	DappNode
0x34D7D08Fabbe3fCAf26Ab1495a9DC13Db1cc790e	4	0	0	4	0	0	4	
0xf2FFa5FC26224bC2Cd4Cb7C6af801bE52970f60d	4	0	0	4	0	0	4	DappNode
0x9A1DeD3fAB0eDFd0E35F73B9701A497b6892f20d	4	0	0	0	0	4	4	DappNode
0xE352B26D34E303e3fAFe8BbF19746a618dB91a4C	4	0	0	4	0	0	4	
0x757841d66a9FDd663fc6CaeA5a0BFd9878f5B191	4	0	0	4	0	0	4	DappNode
0xf3bA41EDCDA59dB360e82e755E771d91ad1a531e	4	0	0	4	0	0	4	DappNode
0x9894D954cfbDf49A7b7f34Ff9b8c99546B63B56A	4	0	0	0	0	4	4	
0xD97beFFDf558b269257fEba5dF111Ab718B71E24	4	0	0	0	0	4	4	DappNode
0xD3fc3818c64Ad7210e6b339121232c092B045403	4	0	0	4	0	0	4	
0xebe31C601808e9c22221693d54fb9E48c399315b	4	0	0	4	0	0	4	DappNode
0x40147F409360888D8411c3B0D6538CD25F42f80F	4	0	0	4	0	0	4	DappNode
0xF791da446D04282f921f38FBF954aD5cAee899a3	4	0	0	4	0	0	4	DappNode
0x2225A0fc2c39301c47f6B0605A15C635FD7932f2	4	0	0	0	0	4	4	
0x6B793232d1Edc606Fb90CB3f90C4d59deeE9363C	4	0	0	4	0	0	4	DappNode
0x4c57Ec15F38F6F09B26824b96259101bDa220DF5	4	0	0	4	0	0	4	DappNode
0x8F61f9a23b6bad39A85623FFF41CbeE5B4dBee2c	4	0	0	4	0	0	4	DappNode
0x86362a4C99d900D72d787Ef1BddA38Fd318aa5E9	4	0	0	0	0	4	4	
0x5acbeb30Fde4049A8FC928F562D9cE5FDAD59D32	4	0	0	4	0	0	4	DappNode
0xab90C36261d661e10c2c204139455eD53D589C44	4	0	0	0	0	4	4	DappNode
0xD3c43bA016EF497Cc2FAc04853CD6083d61B3e72	4	0	0	4	0	0	4	DappNode
0x09A5a0a9ff083fa6c095DEd17d42362d7cc675F4	4	0	0	4	0	0	4	DappNode
0xE5E058f75Ea95316831bAb969734c32C93977B61	4	0	0	0	0	4	4	DappNode
0xA5Ed8b5b46F557778A288581C1B895852b8b80bA	4	0	0	4	0	0	4	DappNode
0xc44E4c49Ffa5Db98CA52770dff3e371ECB01f2D9	4	0	0	0	0	4	4	DappNode
0x974D64982Dc565B9B134ba6D9E4dBCb201c4FC1F	4	0	0	0	0	4	4	DappNode
0xA3AA43358C0fD91AB0b652a8F87394f5a05F3ED1	4	0	0	4	0	0	4	DappNode
0x3DcACD7F44151A6334586e75666fE16f3D80a8b6	4	0	0	4	0	0	4	DappNode
0x51D0b6BAeb9948AbA0cd883A021DBAF25af03ee1	4	0	0	4	0	0	4	DappNode
0xD70A0999e4AFcD794Ae01dD7194f34D60e5e21F4	4	0	0	0	0	4	4	DappNode
0xf87aC60a89C1127cdabfc01BD12ED652F06aA7e3	4	0	0	0	0	4	4	DappNode
0xC2B00D3bDDF7529e7C9670b0f9679ECBcd78fa35	4	0	0	4	0	0	4	DappNode
0x1A31C94f97C649bC2a8aDbCeb54D1f4a075be4b1	4	0	0	4	0	0	4	DappNode
0xA4EAd72AE2494D06c1EbC7F3D9E6983EfEe32893	4	0	0	0	0	4	4	
0x8Af925243e8Ea39e1249858d545fB113d1fdF653	4	0	0	4	0	0	4	DappNode
0x5eA12341d073Ec5a1226b85f0478413A19081535	4	0	0	0	0	4	4	DappNode
0x4141F224Af706ADf6d111B1A53F7cFd1c7B0aBaa	4	0	0	4	0	0	4	DappNode
0x9d40Dd78d9F03182EEd194BA8189dd42af172f0A	4	0	0	4	0	0	4	DappNode
0xC831Fc1fd8C258b0CAEC5c7698035c01980bBC2B	4	0	0	0	0	4	4	DappNode
0xfC87989Fb40f09527efD0A275975CAbCf6c054c1	4	0	0	4	0	0	4	DappNode
0x35de3Ee0390c9Cb68c4694Ad7484667370bbb4F4	4	0	0	0	0	4	4	DappNode
0xfEDdaAAbcBD3C7e344Cc2f68C0eC56B00b4cB753	4	0	0	4	0	0	4	DappNode
0xAC9ba72fb61aA7c31A95df0A8b6ebA6f41EF875e	4	0	0	4	0	0	4	
0xC0ffee47752e9C35e95A72757FE92D71155f8077	4	0	0	0	0	4	4	DappNode
0xe19624a681d62e9048b8B9D21d37b9F85fe3e34F	4	0	0	4	0	0	4	DappNode
0xCA7A1A193a02e0520B6b745cD2eb24967c27cA00	4	0	0	0	0	4	4	DappNode
0x4a0D5319665A5Eb094f841Af9cE0a34bd3879412	4	0	0	4	0	0	4	
0xd861415F6703ab50Ce101C7E6f6A80ada1FC2B1c	4	0	0	4	0	0	4	DappNode
0x2856cf9905D923469bB749e9787Fc953B0a321e8	4	0	0	4	0	0	4	
0xeeF08f7545822AE5Df4d7B121013B931d8971466	4	0	0	4	0	0	4	DappNode
0x4eE7EF75ee8B715488cd5A4Da04BD2d9ADFaA47C	4	0	0	4	0	0	4	DappNode
0xB800fef76DadBF90caE789c4A49590De8E0b1C4D	4	0	0	4	0	0	4	DappNode
0xC2d039D0D81b39a23b22752D2155Ba6cdBC50C03	4	0	0	4	0	0	4	DappNode
0x2eC2331809F63B64ea1F4f34b51D992fc0D3E683	4	0	0	0	0	4	4	DappNode
0x91a7781356735A74Aa69bDE618B5872c18328754	4	0	0	4	0	0	4	DappNode
0xF00F24f0e421317826487248612D77453bcC10fD	4	0	0	4	0	0	4	DappNode
0x69f25C3Ae70e137FC2C2F034e21C6464D6afFc83	4	0	0	4	0	0	4	DappNode
0xE7f13052Fe2bA7D038dac18De5e730542e3979bC	4	0	0	0	0	4	4	DappNode
0x3D29678417902D0E4720ed23D3239bDd875409C2	4	0	0	0	0	4	4	DappNode
0x224aBa5D489675a7bD3CE07786FAda466b46FA0F	4	0	0	0	0	4	4	DappNode
0x6926dBc198a99a47375d085dBc980c4312214374	4	0	0	0	0	4	4	
0x0CDDfeA15E21fc2659c1Facc096572bbEF29253f	4	0	0	4	0	0	4	DappNode
0xE7e84204B7e180454e5C40d0e04D346214a83f85	4	0	0	4	0	0	4	
0x22a6DA63aba2552A174110cBC89dde7A4a62d55F	4	0	0	0	0	4	4	DappNode
0x770569f85346B971114e11E4Bb5F7aC776673469	4	0	0	4	0	0	4	DappNode
0x47e0e5338828B96E3D8161F1A91B9AE9C576D455	4	0	0	4	0	0	4	DappNode
0x8a4899887b4316157Ac10C226C6666Ed918B8dcb	4	0	0	4	0	0	4	DappNode
0xF95bb0E11D5389a9BE3E6fED2226fCf2B254D4D8	4	0	0	4	0	0	4	DappNode
0xEd682972bc0d52C9f9e20409a5fa6108052Fd5cD	4	0	0	0	0	4	4	DappNode
0x36bc4e510E9F14492A4cFb1938185be1B708504F	4	0	0	4	0	0	4	DappNode
0x0feF92A34ecF1F742B01c9e3cB2732A83C6067b6	4	0	0	4	0	0	4	
